,subject,condition,validity,cue side,cue-target interval,reaction time,response
26304,40,60,valid,right,1.216702,661.453,correct
26305,40,60,valid,left,1.383411,479.303,correct
26306,40,60,valid,left,0.616799,478.724,correct
26307,40,60,valid,left,1.399877,571.4019999999999,correct
26308,40,60,valid,left,0.966464,747.555,incorrect
26309,40,60,invalid,left,0.666586,802.207,correct
26310,40,60,invalid,right,0.96641,499.65,correct
26311,40,60,valid,left,1.283024,732.053,correct
26312,40,60,invalid,right,1.366597,457.552,correct
26313,40,60,valid,left,1.316405,381.393,correct
26314,40,60,valid,right,0.749835,634.828,correct
26315,40,60,valid,right,1.283157,482.63,correct
26316,40,60,valid,left,0.98324,754.226,incorrect
26317,40,60,valid,left,0.916492,538.721,correct
26318,40,60,invalid,left,0.950092,662.125,correct
26319,40,60,valid,right,0.566552,401.65000000000003,correct
26320,40,100,valid,left,0.999899,553.119,correct
26321,40,100,valid,right,1.533282,385.866,correct
26322,40,100,valid,right,1.333174,400.099,correct
26323,40,100,valid,left,1.649943,450.64300000000003,correct
26324,40,100,valid,left,0.650053,371.334,correct
26325,40,100,valid,right,1.00009,392.20300000000003,correct
26326,40,100,valid,left,1.283198,516.799,correct
26327,40,100,valid,left,1.233139,478.585,correct
26328,40,100,valid,left,1.133315,528.239,correct
26329,40,100,valid,left,1.46649,521.298,correct
26330,40,100,valid,right,0.916436,445.27,correct
26331,40,100,valid,left,0.766407,509.87800000000004,incorrect
26332,40,100,valid,right,1.416674,468.692,correct
26333,40,100,valid,left,0.749821,411.576,correct
26334,40,100,valid,left,1.40015,583.662,correct
26335,40,100,valid,left,0.799704,550.976,correct
26336,40,100,valid,left,0.683303,374.132,correct
26337,40,100,valid,left,1.166394,577.403,correct
26338,40,100,valid,right,1.283452,519.567,correct
26339,40,100,valid,right,1.483131,466.325,correct
26340,40,100,valid,left,1.28332,478.029,correct
26341,40,100,valid,right,0.633178,524.0160000000001,correct
26342,40,100,valid,right,1.466475,548.454,correct
26343,40,100,valid,right,1.399797,570.782,correct
26344,40,100,valid,left,1.249772,432.61,correct
26345,40,100,valid,left,0.96671,490.603,correct
26346,40,100,valid,right,0.583047,567.0809999999999,correct
26347,40,100,valid,left,0.549891,671.9340000000001,correct
26348,40,100,valid,right,1.18313,545.375,correct
26349,40,100,valid,right,0.666538,658.117,correct
26350,40,100,valid,right,1.383482,450.787,correct
26351,40,100,valid,right,1.199762,517.824,correct
26352,40,100,valid,right,0.533264,728.173,correct
26353,40,100,valid,left,0.949905,788.861,correct
26354,40,100,valid,right,1.449893,372.229,correct
26355,40,100,valid,left,1.599695,298.014,correct
26356,40,100,valid,right,1.29987,340.817,correct
26357,40,100,valid,right,0.866498,502.012,correct
26358,40,100,valid,left,1.616375,645.76,correct
26359,40,100,valid,left,1.566587,392.038,incorrect
26360,40,100,valid,left,0.666514,528.694,correct
26361,40,100,valid,right,1.183252,477.207,correct
26362,40,100,valid,right,1.683034,499.153,correct
26363,40,100,valid,right,0.833128,501.52200000000005,correct
26364,40,100,valid,left,0.699912,358.299,correct
26365,40,100,valid,right,1.066772,436.56899999999996,correct
26366,40,100,valid,left,1.616517,440.48900000000003,correct
26367,40,100,valid,left,1.416592,593.8879999999999,correct
26368,40,100,valid,right,0.666758,521.794,correct
26369,40,100,valid,left,1.049901,263.766,correct
26370,40,100,valid,left,1.316532,641.309,correct
26371,40,100,valid,right,0.549896,475.733,correct
26372,40,100,valid,left,1.266609,305.402,correct
26373,40,100,valid,left,1.033181,487.12,correct
26374,40,100,valid,left,1.683105,437.187,correct
26375,40,100,valid,left,1.533107,580.6289999999999,correct
26376,40,100,valid,left,0.633111,548.495,correct
26377,40,100,valid,right,1.366522,518.197,correct
26378,40,100,valid,right,0.849898,424.033,correct
26379,40,100,valid,left,0.549757,500.941,correct
26380,40,100,valid,right,0.833347,395.551,correct
26381,40,100,valid,left,1.433349,415.954,correct
26382,40,100,valid,left,0.616489,554.099,correct
26383,40,100,valid,right,0.499754,624.0219999999999,correct
26384,40,100,valid,right,1.51641,820.724,correct
26385,40,100,valid,left,1.4999,648.1400000000001,correct
26386,40,100,valid,right,1.033197,589.318,correct
26387,40,100,valid,right,0.699827,378.697,correct
26388,40,100,valid,left,1.416497,609.799,correct
26389,40,100,valid,right,1.333134,460.017,correct
26390,40,100,valid,right,0.599883,424.389,correct
26391,40,100,valid,right,0.933198,411.174,correct
26392,40,100,valid,right,0.599977,411.918,correct
26393,40,100,valid,right,1.349791,519.944,correct
26394,40,100,valid,left,1.38313,447.789,correct
26395,40,100,valid,left,1.03299,559.729,correct
26396,40,100,valid,left,0.983083,568.019,correct
26397,40,100,valid,right,1.533032,448.98199999999997,correct
26398,40,100,valid,left,0.949847,448.212,correct
26399,40,100,valid,left,0.566578,508.94700000000006,correct
26400,40,100,valid,left,1.016502,521.9240000000001,correct
26401,40,100,valid,left,1.083335,521.495,correct
26402,40,100,valid,right,0.983152,407.795,correct
26403,40,100,valid,right,1.116616,325.775,correct
26404,40,100,valid,left,0.533086,391.493,correct
26405,40,100,valid,right,0.683313,334.503,correct
26406,40,100,valid,left,0.666566,401.837,correct
26407,40,100,valid,right,1.499939,519.7810000000001,correct
26408,40,80,valid,left,1.033254,584.521,correct
26409,40,80,valid,left,0.683188,533.905,correct
26410,40,80,valid,left,1.533089,552.789,correct
26411,40,80,invalid,left,1.383168,445.14799999999997,correct
26412,40,80,invalid,left,1.183469,678.0260000000001,correct
26413,40,80,valid,left,0.833441,460.45000000000005,correct
26414,40,80,valid,left,0.616601,412.306,correct
26415,40,80,invalid,right,1.366472,502.679,correct
26416,40,80,valid,left,1.566469,317.289,correct
26417,40,80,valid,right,0.883222,406.4,correct
26418,40,80,valid,left,1.58324,526.557,correct
26419,40,80,valid,right,1.133425,590.035,correct
26420,40,80,invalid,left,0.749883,472.4,correct
26421,40,80,valid,right,0.79996,330.065,correct
26422,40,80,invalid,left,0.549899,394.978,correct
26423,40,80,invalid,left,1.083258,697.769,correct
26424,40,80,valid,right,0.599913,533.829,correct
26425,40,80,invalid,left,0.816423,585.237,correct
26426,40,80,valid,left,0.733083,570.8539999999999,correct
26427,40,80,valid,left,1.466524,508.785,correct
26428,40,80,valid,left,0.549954,550.027,correct
26429,40,80,valid,left,0.883264,424.211,correct
26430,40,80,valid,right,0.916768,371.09,correct
26431,40,80,valid,right,1.166556,619.839,correct
26432,40,80,valid,right,0.516602,559.096,correct
26433,40,80,valid,left,0.91645,462.93600000000004,correct
26434,40,80,invalid,left,1.116702,510.769,correct
26435,40,80,valid,left,0.783303,392.04499999999996,correct
26436,40,80,valid,left,1.149954,444.629,correct
26437,40,80,valid,right,1.333166,327.02,correct
26438,40,80,invalid,left,1.249868,319.29200000000003,correct
26439,40,80,valid,right,0.583241,651.458,correct
26440,40,80,valid,left,1.199799,434.302,correct
26441,40,80,invalid,right,0.766644,454.517,correct
26442,40,80,valid,left,1.333277,439.369,correct
26443,40,80,valid,right,1.100095,492.917,correct
26444,40,80,invalid,right,1.033126,340.105,incorrect
26445,40,80,valid,right,1.583246,522.569,correct
26446,40,80,valid,right,0.749759,899.2869999999999,correct
26447,40,80,valid,left,1.249907,445.39099999999996,correct
26448,40,80,valid,right,1.683148,478.166,correct
26449,40,80,valid,right,1.01656,336.99800000000005,correct
26450,40,80,valid,left,1.249878,476.273,correct
26451,40,80,valid,right,1.466411,515.693,correct
26452,40,80,valid,right,1.316571,620.639,correct
26453,40,80,valid,left,0.716459,412.568,correct
26454,40,80,invalid,left,0.61652,513.991,correct
26455,40,80,valid,right,0.849899,322.473,correct
26456,40,80,valid,left,1.433207,389.121,correct
26457,40,80,valid,left,1.316764,498.477,correct
26458,40,80,valid,left,0.800059,444.66,correct
26459,40,80,invalid,right,1.233313,456.92100000000005,correct
26460,40,80,invalid,right,0.800133,540.586,correct
26461,40,80,valid,left,0.63351,1000.0,incorrect
26462,40,80,invalid,right,1.533284,366.062,correct
26463,40,80,invalid,left,1.449856,456.40999999999997,correct
26464,40,80,valid,right,0.683172,701.747,incorrect
26465,40,80,valid,right,1.599776,547.794,correct
26466,40,80,valid,right,1.283198,530.096,correct
26467,40,80,valid,right,1.46645,572.4540000000001,correct
26468,40,80,invalid,right,1.399876,508.302,correct
26469,40,80,valid,right,1.249896,465.249,correct
26470,40,80,invalid,right,1.133176,763.803,correct
26471,40,80,valid,right,0.833397,447.56,correct
26472,40,80,valid,left,1.416543,459.729,correct
26473,40,80,invalid,left,0.883101,554.216,correct
26474,40,80,valid,right,0.783486,406.762,correct
26475,40,80,valid,right,0.866479,413.572,correct
26476,40,80,valid,left,1.683183,612.114,correct
26477,40,80,valid,right,0.916747,513.639,correct
26478,40,80,valid,right,0.866765,760.021,correct
26479,40,80,valid,right,1.216625,308.255,correct
26480,40,80,valid,left,1.466542,332.40999999999997,correct
26481,40,80,valid,right,1.116499,344.14,correct
26482,40,80,invalid,left,1.683253,377.484,correct
26483,40,80,valid,right,1.316663,455.399,correct
26484,40,80,valid,left,1.216451,369.829,correct
26485,40,80,valid,left,1.100093,421.341,correct
26486,40,80,valid,right,1.03321,406.68399999999997,correct
26487,40,80,invalid,left,0.949815,427.781,correct
26488,40,80,valid,left,1.483187,416.039,incorrect
26489,40,80,valid,right,0.566648,482.012,correct
26490,40,80,valid,left,0.966779,467.856,correct
26491,40,80,valid,left,1.500103,662.8,correct
26492,40,80,invalid,right,1.633136,488.78700000000003,correct
26493,40,80,valid,left,1.366613,584.773,correct
26494,40,80,valid,right,0.983224,582.5500000000001,correct
26495,40,80,valid,left,1.033411,445.44,correct
26496,40,80,invalid,right,0.999882,645.2750000000001,correct
26497,40,80,valid,right,1.483124,515.9599999999999,correct
26498,40,80,valid,left,1.083147,600.346,correct
26499,40,80,valid,right,1.033226,672.978,correct
26500,40,80,invalid,right,1.46631,504.982,correct
26501,40,80,valid,left,0.53315,584.35,correct
26502,40,80,valid,left,1.650081,491.887,correct
26503,40,80,valid,right,1.566291,552.172,correct
26504,40,80,valid,right,1.433315,531.713,correct
26505,40,80,valid,left,1.683015,472.731,correct
26506,40,80,invalid,right,1.499793,750.651,correct
26507,40,80,invalid,right,1.199805,654.7239999999999,correct
26508,40,80,valid,left,1.299882,633.896,correct
26509,40,80,valid,left,0.749911,408.714,correct
26510,40,80,valid,right,1.583247,387.583,correct
26511,40,80,valid,left,1.166545,491.008,correct
26512,40,80,valid,left,1.666696,496.605,correct
26513,40,80,valid,right,0.499913,458.779,correct
26514,40,80,valid,right,1.566593,422.12699999999995,correct
26515,40,80,valid,left,1.049842,439.46200000000005,correct
26516,40,80,valid,right,1.399595,344.37800000000004,correct
26517,40,80,invalid,left,1.516538,673.7840000000001,correct
26518,40,80,valid,left,0.499693,457.21099999999996,correct
26519,40,80,invalid,left,0.849742,536.7769999999999,correct
26520,40,80,valid,left,1.583029,424.389,correct
26521,40,80,valid,right,1.683251,511.22599999999994,correct
26522,40,80,valid,left,0.966701,451.394,correct
26523,40,80,valid,right,0.533436,456.34000000000003,correct
26524,40,80,valid,right,0.933228,436.161,correct
26525,40,80,invalid,left,1.01656,557.92,correct
26526,40,80,valid,right,1.149878,461.54699999999997,correct
26527,40,80,valid,right,0.73346,341.147,correct
26528,40,80,valid,right,0.666613,437.676,correct
26529,40,80,valid,right,0.999887,475.897,correct
26530,40,80,invalid,right,0.499901,505.394,correct
26531,40,80,invalid,right,0.699952,479.245,correct
26532,40,80,valid,right,1.483236,746.604,correct
26533,40,80,invalid,right,0.966498,420.974,correct
26534,40,80,valid,left,0.849962,365.254,correct
26535,40,80,invalid,left,0.983427,443.11,correct
26536,40,80,valid,right,1.51639,440.755,correct
26537,40,80,invalid,left,1.416508,508.935,correct
26538,40,80,valid,left,1.016538,550.198,correct
26539,40,80,valid,left,0.533147,560.371,correct
26540,40,80,invalid,left,1.283254,521.463,correct
26541,40,80,valid,left,1.266537,345.96500000000003,correct
26542,40,80,invalid,left,1.216769,828.152,correct
26543,40,80,invalid,left,0.783144,497.156,correct
26544,40,80,valid,right,1.183075,356.425,correct
26545,40,80,valid,left,1.133265,328.089,correct
26546,40,80,valid,left,0.583486,637.3969999999999,correct
26547,40,80,valid,left,1.633026,464.922,correct
26548,40,80,invalid,left,1.550045,938.299,correct
26549,40,80,valid,right,1.499811,380.52000000000004,correct
26550,40,80,valid,left,1.283215,422.165,correct
26551,40,80,valid,left,1.516542,546.547,correct
26552,40,80,valid,left,1.28321,517.4490000000001,correct
26553,40,80,valid,left,1.150023,559.498,incorrect
26554,40,80,valid,right,0.649851,467.61,correct
26555,40,80,valid,left,0.616787,552.2620000000001,correct
26556,40,80,valid,left,1.332986,388.428,correct
26557,40,80,valid,left,0.783237,621.199,correct
26558,40,80,valid,right,0.816411,501.409,correct
26559,40,80,valid,left,0.749855,517.963,correct
26560,40,80,valid,right,0.533292,414.35699999999997,correct
26561,40,80,invalid,left,0.649865,651.575,correct
26562,40,80,valid,right,1.44977,439.48199999999997,correct
26563,40,80,valid,left,1.600083,540.489,correct
26564,40,80,invalid,left,1.049929,494.86400000000003,correct
26565,40,80,valid,left,1.049942,534.783,correct
26566,40,80,invalid,right,1.066498,513.6370000000001,correct
26567,40,80,valid,left,1.616413,302.089,correct
26568,40,80,invalid,left,1.349718,467.221,correct
26569,40,80,valid,left,1.633062,302.296,correct
26570,40,80,valid,right,1.433401,309.911,correct
26571,40,80,valid,right,1.133204,448.686,correct
26572,40,80,valid,left,1.316689,354.615,correct
26573,40,80,valid,left,0.51651,573.313,correct
26574,40,80,valid,left,1.516735,502.296,correct
26575,40,80,valid,left,0.916769,685.169,correct
26576,40,80,valid,right,0.616733,398.78000000000003,correct
26577,40,80,valid,left,1.39994,431.76,correct
26578,40,80,valid,left,1.499924,461.112,correct
26579,40,60,invalid,right,0.699673,542.13,correct
26580,40,60,invalid,right,1.466549,457.199,correct
26581,40,60,valid,left,1.333187,426.42999999999995,correct
26582,40,60,valid,right,0.499691,481.597,correct
26583,40,60,valid,left,1.433244,516.274,correct
26584,40,60,invalid,left,1.199792,529.912,correct
26585,40,60,valid,left,0.799893,780.0120000000001,correct
26586,40,60,valid,right,1.466464,531.175,correct
26587,40,60,invalid,left,1.516295,734.9350000000001,correct
26588,40,60,valid,left,1.666589,439.104,correct
26589,40,60,valid,left,0.949872,788.498,correct
26590,40,60,invalid,left,0.833271,662.892,correct
26591,40,60,valid,left,0.633164,833.2969999999999,correct
26592,40,60,invalid,right,1.299648,513.3870000000001,correct
26593,40,60,invalid,right,1.51654,431.092,correct
26594,40,60,valid,left,1.516599,350.16700000000003,correct
26595,40,60,valid,right,1.066513,476.904,correct
26596,40,60,valid,left,1.133137,383.574,correct
26597,40,60,valid,right,0.766579,447.541,correct
26598,40,60,valid,right,1.666681,638.193,correct
26599,40,60,valid,left,1.016638,520.0669999999999,correct
26600,40,60,invalid,left,0.750073,540.586,correct
26601,40,60,valid,right,1.366598,448.289,correct
26602,40,60,valid,left,0.516536,459.533,correct
26603,40,60,valid,left,1.249837,491.838,correct
26604,40,60,valid,right,1.34994,297.692,correct
26605,40,60,valid,right,1.566589,618.9970000000001,correct
26606,40,60,valid,right,0.516579,594.118,correct
26607,40,60,valid,left,0.599897,476.798,correct
26608,40,60,invalid,left,0.76639,392.536,correct
26609,40,60,invalid,left,1.233327,452.46799999999996,correct
26610,40,60,invalid,left,0.516781,549.421,correct
26611,40,60,valid,right,0.616651,391.347,correct
26612,40,60,valid,right,1.133086,508.58099999999996,correct
26613,40,60,valid,left,1.683025,380.48900000000003,correct
26614,40,60,valid,right,1.416757,416.952,correct
26615,40,60,valid,right,1.333111,493.635,correct
26616,40,60,invalid,left,0.916481,530.773,correct
26617,40,60,invalid,left,1.149845,524.59,correct
26618,40,60,invalid,right,0.933078,505.29699999999997,correct
26619,40,60,valid,right,1.383262,428.84499999999997,correct
26620,40,60,valid,left,0.966656,582.693,correct
26621,40,60,invalid,left,1.266333,461.207,correct
26622,40,60,invalid,left,0.499903,468.45300000000003,correct
26623,40,60,valid,right,1.499846,446.65500000000003,correct
26624,40,60,invalid,right,0.899858,434.156,correct
26625,40,60,valid,left,1.633175,466.33599999999996,correct
